"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-07-01,371.09121351642
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-10-01,418.59968733389
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-01-01,239.83262550909
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-04-01,301.89727433748
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-07-01,342.41297105561
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-10-01,330.22784689046
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-01-01,254.9189744862
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-04-01,364.23457213604
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-07-01,354.89425884614
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-10-01,353.48650520503
